,Iteration,Time,Fitness,Temperature,max_iters
318,318,0.035939618000000007,26.0,0.05,2500
319,319,0.0360115190000001,26.0,0.05,2500
320,320,0.03608109500000012,26.0,0.05,2500
321,321,0.03615146299999994,26.0,0.05,2500
322,322,0.036222828000000096,26.0,0.05,2500
323,323,0.03629445900000006,26.0,0.05,2500
324,324,0.036364223000000084,26.0,0.05,2500
325,325,0.03643571000000012,26.0,0.05,2500
326,326,0.03654440399999981,26.0,0.05,2500
327,327,0.03661707000000014,26.0,0.05,2500
328,328,0.03668765500000015,26.0,0.05,2500
329,329,0.036755840000000095,26.0,0.05,2500
330,330,0.03682669599999988,26.0,0.05,2500
331,331,0.036895679000000126,26.0,0.05,2500
332,332,0.036971696999999804,26.0,0.05,2500
333,333,0.0371070819999999,26.0,0.05,2500
334,334,0.037304414999999924,26.0,0.05,2500
335,335,0.03740691500000004,26.0,0.05,2500
336,336,0.03747645300000002,26.0,0.05,2500
337,337,0.037548469999999945,26.0,0.05,2500
338,338,0.03761991000000009,26.0,0.05,2500
339,339,0.037690855000000134,26.0,0.05,2500
340,340,0.037806873000000074,26.0,0.05,2500
341,341,0.037878948999999995,26.0,0.05,2500
342,342,0.037950801000000034,26.0,0.05,2500
343,343,0.03802246099999973,26.0,0.05,2500
344,344,0.03809711300000007,26.0,0.05,2500
345,345,0.03816913899999985,26.0,0.05,2500
346,346,0.03824033699999996,26.0,0.05,2500
347,347,0.03831242499999998,26.0,0.05,2500
348,348,0.03838474000000014,26.0,0.05,2500
349,349,0.03845578100000013,26.0,0.05,2500
350,350,0.03852748299999975,26.0,0.05,2500
351,351,0.038601363000000166,26.0,0.05,2500
352,352,0.03870926799999985,26.0,0.05,2500
353,353,0.038784168999999924,26.0,0.05,2500
354,354,0.038855182999999904,26.0,0.05,2500
355,355,0.03892738500000004,26.0,0.05,2500
356,356,0.0390018969999999,26.0,0.05,2500
357,357,0.03907329299999995,26.0,0.05,2500
358,358,0.03914527000000012,26.0,0.05,2500
359,359,0.0392172930000001,26.0,0.05,2500
360,360,0.03928889599999996,26.0,0.05,2500
361,361,0.03936103599999985,26.0,0.05,2500
362,362,0.03943191800000001,26.0,0.05,2500
363,363,0.03950250300000002,26.0,0.05,2500
364,364,0.039575080999999734,26.0,0.05,2500
365,365,0.03964655299999986,26.0,0.05,2500
366,366,0.03975959699999976,26.0,0.05,2500
367,367,0.03983368799999987,26.0,0.05,2500
368,368,0.03990529500000006,26.0,0.05,2500
369,369,0.04005014299999976,26.0,0.05,2500
370,370,0.04014254699999986,26.0,0.05,2500
371,371,0.04023044199999992,26.0,0.05,2500
372,372,0.04048968499999983,26.0,0.05,2500
373,373,0.04083725100000013,26.0,0.05,2500
374,374,0.04127931599999979,27.0,0.05,2500
375,375,0.0414764019999998,27.0,0.05,2500
376,376,0.04155301999999983,27.0,0.05,2500
377,377,0.04162607799999973,27.0,0.05,2500
378,378,0.04169996499999984,27.0,0.05,2500
379,379,0.041774498000000104,27.0,0.05,2500
380,380,0.041846776999999946,27.0,0.05,2500
381,381,0.04191987899999994,27.0,0.05,2500
382,382,0.04203748800000007,28.0,0.05,2500
383,383,0.042112651000000056,28.0,0.05,2500
384,384,0.04218518299999996,28.0,0.05,2500
385,385,0.0422609679999999,28.0,0.05,2500
386,386,0.04233521199999979,28.0,0.05,2500
387,387,0.042409720999999845,28.0,0.05,2500
388,388,0.042483772999999836,28.0,0.05,2500
389,389,0.04255691000000006,28.0,0.05,2500
390,390,0.04263119400000015,28.0,0.05,2500
391,391,0.04270516199999985,28.0,0.05,2500
392,392,0.04277787299999991,28.0,0.05,2500
393,393,0.04285119700000006,28.0,0.05,2500
394,394,0.042923314999999906,28.0,0.05,2500
395,395,0.0429969739999998,28.0,0.05,2500
396,396,0.04306978599999978,28.0,0.05,2500
397,397,0.043143071999999894,28.0,0.05,2500
398,398,0.043216415999999924,28.0,0.05,2500
399,399,0.04328950599999981,28.0,0.05,2500
400,400,0.04336248999999981,28.0,0.05,2500
401,401,0.04343704699999984,28.0,0.05,2500
402,402,0.04350865799999992,28.0,0.05,2500
403,403,0.043582443000000026,28.0,0.05,2500
404,404,0.04365997300000002,28.0,0.05,2500
405,405,0.04387385300000002,28.0,0.05,2500
406,406,0.04394830900000013,28.0,0.05,2500
407,407,0.044024992999999846,28.0,0.05,2500
408,408,0.044102167000000136,28.0,0.05,2500
409,409,0.044176910000000014,28.0,0.05,2500
410,410,0.044251653999999974,28.0,0.05,2500
411,411,0.044327383000000165,28.0,0.05,2500
412,412,0.04440221899999974,28.0,0.05,2500
413,413,0.04447644899999981,28.0,0.05,2500
414,414,0.044550848999999726,28.0,0.05,2500
415,415,0.04462424399999998,28.0,0.05,2500
416,416,0.044697529000000014,28.0,0.05,2500
417,417,0.0447716680000001,28.0,0.05,2500
418,418,0.04484556599999978,28.0,0.05,2500
419,419,0.04492003500000008,28.0,0.05,2500
420,420,0.0449944069999999,28.0,0.05,2500
421,421,0.04506838999999996,28.0,0.05,2500
422,422,0.045143566999999774,28.0,0.05,2500
423,423,0.04521770199999997,28.0,0.05,2500
424,424,0.04529164099999994,28.0,0.05,2500
425,425,0.04536576099999978,28.0,0.05,2500
426,426,0.0454398949999999,28.0,0.05,2500
427,427,0.045513979999999954,28.0,0.05,2500
428,428,0.045588072999999785,28.0,0.05,2500
429,429,0.04566175800000005,28.0,0.05,2500
430,430,0.04573605599999997,28.0,0.05,2500
