,Iteration,Time,Fitness,Restarts,max_iters,current_restart
115,115,0.010079114999996364,7.0,20,2500,0
116,116,0.01011580400000156,7.0,20,2500,0
117,117,0.010149864999995373,7.0,20,2500,0
118,118,0.010186206000000197,7.0,20,2500,0
119,119,0.01021988000000107,7.0,20,2500,0
120,120,0.01025357299999996,7.0,20,2500,0
121,121,0.010284407999996859,7.0,20,2500,0
122,122,0.01031865299999879,7.0,20,2500,0
123,123,0.010351776000000257,7.0,20,2500,0
124,124,0.010386380999996447,7.0,20,2500,0
125,125,0.010421266999998124,7.0,20,2500,0
126,126,0.010453434999995181,7.0,20,2500,0
127,127,0.010486634999999467,7.0,20,2500,0
128,128,0.010523600999995608,7.0,20,2500,0
129,129,0.010560724999997717,7.0,20,2500,0
130,130,0.010598639999997772,7.0,20,2500,0
131,131,0.010637764999998467,7.0,20,2500,0
132,132,0.010676371999998935,7.0,20,2500,0
133,133,0.010715730999997675,7.0,20,2500,0
134,134,0.010752429000000063,7.0,20,2500,0
135,135,0.01080613499999572,7.0,20,2500,0
136,136,0.010840426999997987,7.0,20,2500,0
137,137,0.010873410999998612,7.0,20,2500,0
138,138,0.010907361000001004,7.0,20,2500,0
139,139,0.010940855999997723,7.0,20,2500,0
140,140,0.010974715999999773,7.0,20,2500,0
141,141,0.011012645999997517,7.0,20,2500,0
142,142,0.011047784999995258,7.0,20,2500,0
143,143,0.011080487000000971,7.0,20,2500,0
144,144,0.011115338999999835,7.0,20,2500,0
145,145,0.011151317999996024,7.0,20,2500,0
146,146,0.01118600599999553,7.0,20,2500,0
147,147,0.011220995999998706,7.0,20,2500,0
148,148,0.011256070999998258,7.0,20,2500,0
149,149,0.011288823000001003,7.0,20,2500,0
150,150,0.011323875999998734,7.0,20,2500,0
151,151,0.011356645999995862,7.0,20,2500,0
152,152,0.011392385999997146,7.0,20,2500,0
153,153,0.01142894099999836,7.0,20,2500,0
154,154,0.011462547000000711,7.0,20,2500,0
155,155,0.011495900999996422,7.0,20,2500,0
156,156,0.011531562999998357,7.0,20,2500,0
157,157,0.011566946999998606,7.0,20,2500,0
158,158,0.011606305000000816,7.0,20,2500,0
159,159,0.011641960999995149,7.0,20,2500,0
160,160,0.011677009999999655,7.0,20,2500,0
161,161,0.011712621000000922,7.0,20,2500,0
162,162,0.011748394999997913,7.0,20,2500,0
163,163,0.011784546000001228,7.0,20,2500,0
164,164,0.011823196999998231,7.0,20,2500,0
165,165,0.01185961999999563,7.0,20,2500,0
166,166,0.011896059999997988,7.0,20,2500,0
167,167,0.011931719999999757,7.0,20,2500,0
168,168,0.01196771800000107,7.0,20,2500,0
169,169,0.012004147999995496,7.0,20,2500,0
170,170,0.012040448999997011,7.0,20,2500,0
171,171,0.012076270000001443,7.0,20,2500,0
172,172,0.012112469999998154,7.0,20,2500,0
173,173,0.01216083999999995,8.0,20,2500,0
174,174,0.01219726299999735,8.0,20,2500,0
175,175,0.012234483000000296,8.0,20,2500,0
176,176,0.01227194999999881,8.0,20,2500,0
177,177,0.012309357999995996,8.0,20,2500,0
178,178,0.012346774000000948,8.0,20,2500,0
179,179,0.01238510299999973,8.0,20,2500,0
180,180,0.012422815000000753,8.0,20,2500,0
181,181,0.012461174999998548,8.0,20,2500,0
182,182,0.012499003000002062,8.0,20,2500,0
183,183,0.012536450999995452,8.0,20,2500,0
184,184,0.012573848999998916,8.0,20,2500,0
185,185,0.012612007999997843,8.0,20,2500,0
186,186,0.012649107999997966,8.0,20,2500,0
187,187,0.012691177999997194,8.0,20,2500,0
188,188,0.012730499999996425,8.0,20,2500,0
189,189,0.012768594000000633,8.0,20,2500,0
190,190,0.01280713399999911,8.0,20,2500,0
191,191,0.012845830999999919,8.0,20,2500,0
192,192,0.012884855999999445,8.0,20,2500,0
193,193,0.012923866999997813,8.0,20,2500,0
194,194,0.012963272000000359,8.0,20,2500,0
195,195,0.013002379999996094,8.0,20,2500,0
196,196,0.013041534999999271,8.0,20,2500,0
197,197,0.013080244000001073,8.0,20,2500,0
198,198,0.01312190200000174,8.0,20,2500,0
199,199,0.013161834999998234,8.0,20,2500,0
200,200,0.013202825000000473,8.0,20,2500,0
201,201,0.013242677000000924,8.0,20,2500,0
202,202,0.013281804000001785,8.0,20,2500,0
203,203,0.013320837999998503,8.0,20,2500,0
204,204,0.013360059000000035,8.0,20,2500,0
205,205,0.0133994799999968,8.0,20,2500,0
206,206,0.013438700999998332,8.0,20,2500,0
207,207,0.01347794200000152,8.0,20,2500,0
208,208,0.013517018999998243,8.0,20,2500,0
209,209,0.013555932999999243,8.0,20,2500,0
210,210,0.013597556999997096,8.0,20,2500,0
211,211,0.013637504000001854,8.0,20,2500,0
212,212,0.01367739500000198,8.0,20,2500,0
213,213,0.01371696700000058,8.0,20,2500,0
214,214,0.013756450999999004,8.0,20,2500,0
215,215,0.013796430999995835,8.0,20,2500,0
216,216,0.013836187999999083,8.0,20,2500,0
217,217,0.013885625999996876,9.0,20,2500,0
218,218,0.013926456000000087,9.0,20,2500,0
219,219,0.013965861999999163,9.0,20,2500,0
220,220,0.014006264999999019,9.0,20,2500,0
221,221,0.014043514000000812,9.0,20,2500,0
222,222,0.014083845000001816,9.0,20,2500,0
223,223,0.014124621999997089,9.0,20,2500,0
224,224,0.014162405000000433,9.0,20,2500,0
225,225,0.014203475999998716,9.0,20,2500,0
226,226,0.01424397499999941,9.0,20,2500,0
227,227,0.01428497499999537,9.0,20,2500,0
228,228,0.014325944999995954,9.0,20,2500,0
229,229,0.014367393999997091,9.0,20,2500,0
230,230,0.014409334999996304,9.0,20,2500,0
231,231,0.014451090000001443,9.0,20,2500,0
232,232,0.0144925580000006,9.0,20,2500,0
233,233,0.014538850000000991,9.0,20,2500,0
234,234,0.014581374999998786,9.0,20,2500,0
235,235,0.014625541000000908,9.0,20,2500,0
236,236,0.014667636999995182,9.0,20,2500,0
237,237,0.014708220999999355,9.0,20,2500,0
238,238,0.014750130999999556,9.0,20,2500,0
239,239,0.014805932000001576,16.0,20,2500,0
240,240,0.01484824399999951,16.0,20,2500,0
241,241,0.014911759999996832,16.0,20,2500,0
242,242,0.014955444999998235,16.0,20,2500,0
243,243,0.015002402000000359,16.0,20,2500,0
244,244,0.015048854999996308,16.0,20,2500,0
245,245,0.015092754999997737,16.0,20,2500,0
246,246,0.015137109999997733,16.0,20,2500,0
247,247,0.015179711000001817,16.0,20,2500,0
248,248,0.015223519999999269,16.0,20,2500,0
249,249,0.015268259999999145,16.0,20,2500,0
250,250,0.015315150999995808,16.0,20,2500,0
251,251,0.015361724999998216,16.0,20,2500,0
252,252,0.015408592999996529,16.0,20,2500,0
253,253,0.015449865999997314,16.0,20,2500,0
254,254,0.015493802000001722,16.0,20,2500,0
255,255,0.01554075899999674,16.0,20,2500,0
256,256,0.015590072999998483,16.0,20,2500,0
257,257,0.015638875000000496,16.0,20,2500,0
258,258,0.015687284999998496,16.0,20,2500,0
259,259,0.015730116000000294,16.0,20,2500,0
260,260,0.01577789799999607,16.0,20,2500,0
261,261,0.0158231169999965,16.0,20,2500,0
262,262,0.015870843000001855,16.0,20,2500,0
263,263,0.015918120999998564,16.0,20,2500,0
264,264,0.015961104999995257,16.0,20,2500,0
265,265,0.016011747000000298,16.0,20,2500,0
266,266,0.016060770999999363,16.0,20,2500,0
267,267,0.01610575099999778,16.0,20,2500,0
268,268,0.016154004999997085,16.0,20,2500,0
269,269,0.016202590999995437,16.0,20,2500,0
270,270,0.01625053099999718,16.0,20,2500,0
271,271,0.01629893500000179,16.0,20,2500,0
272,272,0.016346976000001234,16.0,20,2500,0
273,273,0.016391088999995418,16.0,20,2500,0
274,274,0.01643693900000187,16.0,20,2500,0
275,275,0.016485365000001195,16.0,20,2500,0
276,276,0.01653243500000201,16.0,20,2500,0
277,277,0.01657748699999928,16.0,20,2500,0
278,278,0.01662626999999617,16.0,20,2500,0
279,279,0.016677942999997697,16.0,20,2500,0
280,280,0.01674363600000106,16.0,20,2500,0
281,281,0.016785771999998644,16.0,20,2500,0
282,282,0.016832217000001037,16.0,20,2500,0
283,283,0.016879793999997617,16.0,20,2500,0
284,284,0.016922565000001555,16.0,20,2500,0
285,285,0.016970373999996013,16.0,20,2500,0
286,286,0.01701810999999509,16.0,20,2500,0
287,287,0.01706533099999774,16.0,20,2500,0
288,288,0.017113852999997903,16.0,20,2500,0
289,289,0.01716259399999842,16.0,20,2500,0
290,290,0.017211210999995785,16.0,20,2500,0
291,291,0.017258229999995933,16.0,20,2500,0
292,292,0.017307314999996493,16.0,20,2500,0
293,293,0.017357758999999362,16.0,20,2500,0
294,294,0.01740638700000119,16.0,20,2500,0
295,295,0.017455065999996577,16.0,20,2500,0
296,296,0.017504304999995668,16.0,20,2500,0
297,297,0.017552689999995152,16.0,20,2500,0
298,298,0.017601405000000625,16.0,20,2500,0
299,299,0.017649736999999277,16.0,20,2500,0
300,300,0.017691984999999022,16.0,20,2500,0
301,301,0.01773526000000203,16.0,20,2500,0
302,302,0.017786971999996126,16.0,20,2500,0
303,303,0.017836322999997378,16.0,20,2500,0
304,304,0.017880431999998336,16.0,20,2500,0
305,305,0.017927676999995867,16.0,20,2500,0
306,306,0.017976126999997177,16.0,20,2500,0
307,307,0.018025238999996418,16.0,20,2500,0
308,308,0.018074714999997354,16.0,20,2500,0
309,309,0.018125761000000296,16.0,20,2500,0
310,310,0.018174439999995684,16.0,20,2500,0
311,311,0.01822415000000177,16.0,20,2500,0
312,312,0.018273950000001093,16.0,20,2500,0
313,313,0.01833679299999602,18.0,20,2500,0
314,314,0.018387963999998647,18.0,20,2500,0
315,315,0.01843851499999971,18.0,20,2500,0
316,316,0.01848961799999671,18.0,20,2500,0
317,317,0.018535805999995603,18.0,20,2500,0
318,318,0.018586534999997184,18.0,20,2500,0
319,319,0.0186372160000019,18.0,20,2500,0
320,320,0.01868866399999547,18.0,20,2500,0
321,321,0.018735809999995467,18.0,20,2500,0
322,322,0.018787806999995382,18.0,20,2500,0
323,323,0.01883928499999854,18.0,20,2500,0
324,324,0.018890616000000193,18.0,20,2500,0
325,325,0.01896020799999576,21.0,20,2500,0
326,326,0.019017142999999237,21.0,20,2500,0
327,327,0.019084852999995405,22.0,20,2500,0
328,328,0.01913302899999536,22.0,20,2500,0
329,329,0.019186466999997265,22.0,20,2500,0
330,330,0.019234314000001973,22.0,20,2500,0
331,331,0.019287396999999373,22.0,20,2500,0
332,332,0.019341345000000842,22.0,20,2500,0
333,333,0.019395382999995547,22.0,20,2500,0
334,334,0.01944874499999827,22.0,20,2500,0
335,335,0.019502224000000012,22.0,20,2500,0
336,336,0.019549931000000242,22.0,20,2500,0
337,337,0.019602991999995822,22.0,20,2500,0
338,338,0.019651703999997494,22.0,20,2500,0
339,339,0.019703315999997528,22.0,20,2500,0
340,340,0.01975747000000183,22.0,20,2500,0
341,341,0.019807438000000843,22.0,20,2500,0
342,342,0.019862064000001567,22.0,20,2500,0
343,343,0.01991605299999577,22.0,20,2500,0
344,344,0.019970324999995626,22.0,20,2500,0
345,345,0.02002578300000124,22.0,20,2500,0
346,346,0.020078904999998315,22.0,20,2500,0
347,347,0.02012958299999923,22.0,20,2500,0
348,348,0.02018562099999599,22.0,20,2500,0
349,349,0.020241654999999525,22.0,20,2500,0
350,350,0.020296514000001764,22.0,20,2500,0
351,351,0.020350653000001273,22.0,20,2500,0
352,352,0.02040255099999655,22.0,20,2500,0
353,353,0.020459355999996376,22.0,20,2500,0
354,354,0.020514056999999752,22.0,20,2500,0
355,355,0.020566670000000897,22.0,20,2500,0
356,356,0.020640379999996128,23.0,20,2500,0
357,357,0.02069763499999766,23.0,20,2500,0
358,358,0.020754281000002095,23.0,20,2500,0
359,359,0.020811133999998788,23.0,20,2500,0
360,360,0.020867426999998884,23.0,20,2500,0
361,361,0.020923150000001556,23.0,20,2500,0
362,362,0.020978282000001514,23.0,20,2500,0
363,363,0.021034926999995207,23.0,20,2500,0
364,364,0.021082085999999833,23.0,20,2500,0
365,365,0.02113781299999573,23.0,20,2500,0
366,366,0.021194129000001283,23.0,20,2500,0
367,367,0.02126980699999592,24.0,20,2500,0
368,368,0.021323744999996563,24.0,20,2500,0
369,369,0.02137415899999695,24.0,20,2500,0
370,370,0.02143152899999734,24.0,20,2500,0
371,371,0.021484449999995547,24.0,20,2500,0
372,372,0.021533694999995134,24.0,20,2500,0
373,373,0.021590687999996305,24.0,20,2500,0
374,374,0.021640779999998472,24.0,20,2500,0
375,375,0.02168954399999734,24.0,20,2500,0
376,376,0.02174729499999728,24.0,20,2500,0
377,377,0.02179952099999838,24.0,20,2500,0
378,378,0.021852513999995438,24.0,20,2500,0
379,379,0.021905015000001526,24.0,20,2500,0
380,380,0.02196274299999601,24.0,20,2500,0
381,381,0.0220208779999993,24.0,20,2500,0
382,382,0.02207089799999551,24.0,20,2500,0
383,383,0.022122009999996806,24.0,20,2500,0
384,384,0.022181074999998884,24.0,20,2500,0
385,385,0.02223481699999752,24.0,20,2500,0
386,386,0.022283404999996037,24.0,20,2500,0
387,387,0.0223391460000002,24.0,20,2500,0
