,Iteration,Time,Fitness,Restarts,max_iters,current_restart
131,131,0.009295010999998965,8.0,10,2500,0
132,132,0.009329370000003223,8.0,10,2500,0
133,133,0.00936504100000235,8.0,10,2500,0
134,134,0.009402085000004945,8.0,10,2500,0
135,135,0.009438838000001226,8.0,10,2500,0
136,136,0.009473613000004377,8.0,10,2500,0
137,137,0.009510639000005483,8.0,10,2500,0
138,138,0.009548728000005724,8.0,10,2500,0
139,139,0.009588783000005208,8.0,10,2500,0
140,140,0.009626973000003147,8.0,10,2500,0
141,141,0.00966254200000094,8.0,10,2500,0
142,142,0.009700887000001046,8.0,10,2500,0
143,143,0.009735863999999594,8.0,10,2500,0
144,144,0.009771821000001069,8.0,10,2500,0
145,145,0.009809500000002913,8.0,10,2500,0
146,146,0.009847139000001448,8.0,10,2500,0
147,147,0.009886730000005173,8.0,10,2500,0
148,148,0.009924396000002389,8.0,10,2500,0
149,149,0.009964707000001738,8.0,10,2500,0
150,150,0.010002172000000087,8.0,10,2500,0
151,151,0.01004165000000512,8.0,10,2500,0
152,152,0.010080143000003261,8.0,10,2500,0
153,153,0.010117595000004087,8.0,10,2500,0
154,154,0.010154393000000539,8.0,10,2500,0
155,155,0.010192594999999471,8.0,10,2500,0
156,156,0.010230069999998648,8.0,10,2500,0
157,157,0.010267212999998776,8.0,10,2500,0
158,158,0.01030754800000011,8.0,10,2500,0
159,159,0.01034346500000538,8.0,10,2500,0
160,160,0.010381348999999318,8.0,10,2500,0
161,161,0.01041787200000499,8.0,10,2500,0
162,162,0.010454344999999421,8.0,10,2500,0
163,163,0.01049027799999891,8.0,10,2500,0
164,164,0.010528589999999838,8.0,10,2500,0
165,165,0.010565007000003845,8.0,10,2500,0
166,166,0.01060219700000431,8.0,10,2500,0
167,167,0.010643032000004382,8.0,10,2500,0
168,168,0.010680581000002576,8.0,10,2500,0
169,169,0.010717978999998934,8.0,10,2500,0
170,170,0.010757516000005296,8.0,10,2500,0
171,171,0.010795608000002233,8.0,10,2500,0
172,172,0.010832206999999983,8.0,10,2500,0
173,173,0.01087344700000159,8.0,10,2500,0
174,174,0.010911134000004097,8.0,10,2500,0
175,175,0.010947223000002282,8.0,10,2500,0
176,176,0.01098449300000226,8.0,10,2500,0
177,177,0.011023670000000152,8.0,10,2500,0
178,178,0.011064159000000018,8.0,10,2500,0
179,179,0.011105751999998859,8.0,10,2500,0
180,180,0.011146390000000395,8.0,10,2500,0
181,181,0.011184204999999281,8.0,10,2500,0
182,182,0.011224405000000104,8.0,10,2500,0
183,183,0.01126625300000228,8.0,10,2500,0
184,184,0.01130713999999955,8.0,10,2500,0
185,185,0.011346516000003248,8.0,10,2500,0
186,186,0.011385967999999025,8.0,10,2500,0
187,187,0.011428100000003383,8.0,10,2500,0
188,188,0.011468544000003078,8.0,10,2500,0
189,189,0.011509435000000678,8.0,10,2500,0
190,190,0.011552344000001824,8.0,10,2500,0
191,191,0.011590799000003926,8.0,10,2500,0
192,192,0.01163458999999989,8.0,10,2500,0
193,193,0.01167858300000546,8.0,10,2500,0
194,194,0.011725078000004885,8.0,10,2500,0
195,195,0.011767618000000368,8.0,10,2500,0
196,196,0.011810726000000216,8.0,10,2500,0
197,197,0.011853213000001972,8.0,10,2500,0
198,198,0.011897292000000448,8.0,10,2500,0
199,199,0.011938857000004077,8.0,10,2500,0
200,200,0.011981654999999591,8.0,10,2500,0
201,201,0.012027602999999942,8.0,10,2500,0
202,202,0.012070048000005329,8.0,10,2500,0
203,203,0.012113769999999136,8.0,10,2500,0
204,204,0.012153718000000424,8.0,10,2500,0
205,205,0.01219375800000222,8.0,10,2500,0
206,206,0.012233481999999185,8.0,10,2500,0
207,207,0.012275782999999763,8.0,10,2500,0
208,208,0.012317695000000128,8.0,10,2500,0
209,209,0.0123593990000046,8.0,10,2500,0
210,210,0.01239832800000329,8.0,10,2500,0
211,211,0.012439798000002611,8.0,10,2500,0
212,212,0.01248183199999886,8.0,10,2500,0
213,213,0.012522035000003484,8.0,10,2500,0
214,214,0.012564086000004693,8.0,10,2500,0
215,215,0.012607245000005207,8.0,10,2500,0
216,216,0.01264772300000061,8.0,10,2500,0
217,217,0.021093235000002153,0.0,10,2500,1
218,218,0.027406279000004474,0.0,10,2500,1
219,219,0.027456706999998914,3.0,10,2500,1
220,220,0.02750917000000186,3.0,10,2500,1
221,221,0.02755161800000394,3.0,10,2500,1
222,222,0.02759263200000106,3.0,10,2500,1
223,223,0.02763271100000253,3.0,10,2500,1
224,224,0.027673752000005436,3.0,10,2500,1
225,225,0.027714604999999892,3.0,10,2500,1
226,226,0.027756232000001546,3.0,10,2500,1
227,227,0.027797382999999343,3.0,10,2500,1
228,228,0.027837017000003073,3.0,10,2500,1
229,229,0.02787622299999981,3.0,10,2500,1
230,230,0.02791677300000117,8.0,10,2500,1
231,231,0.027967775000000472,8.0,10,2500,1
232,232,0.028008953000004055,8.0,10,2500,1
233,233,0.02805247599999916,8.0,10,2500,1
234,234,0.028093883000003927,8.0,10,2500,1
235,235,0.028136836000001608,8.0,10,2500,1
236,236,0.028179096999998876,8.0,10,2500,1
237,237,0.028220098000005578,8.0,10,2500,1
238,238,0.02826264800000189,8.0,10,2500,1
239,239,0.02830434599999876,8.0,10,2500,1
240,240,0.02834776800000327,8.0,10,2500,1
241,241,0.02839093300000428,8.0,10,2500,1
242,242,0.02843111300000345,8.0,10,2500,1
243,243,0.02847376300000093,8.0,10,2500,1
244,244,0.028517026999999473,8.0,10,2500,1
245,245,0.028559628000003556,8.0,10,2500,1
246,246,0.028602273000004175,8.0,10,2500,1
247,247,0.028644242000005704,8.0,10,2500,1
248,248,0.028685043000002963,8.0,10,2500,1
249,249,0.028727420999999254,8.0,10,2500,1
250,250,0.028769193999998777,8.0,10,2500,1
251,251,0.028809854999998663,8.0,10,2500,1
252,252,0.028853906000001928,8.0,10,2500,1
253,253,0.02889452300000528,8.0,10,2500,1
254,254,0.02893717799999962,8.0,10,2500,1
255,255,0.02898350200000266,8.0,10,2500,1
256,256,0.029027722000002143,8.0,10,2500,1
257,257,0.02907038900000458,8.0,10,2500,1
258,258,0.029114257000003363,8.0,10,2500,1
259,259,0.029156430000000455,8.0,10,2500,1
260,260,0.029200756000001604,8.0,10,2500,1
261,261,0.02924436400000019,8.0,10,2500,1
262,262,0.02928752400000434,8.0,10,2500,1
263,263,0.029329807000003427,8.0,10,2500,1
264,264,0.02937248700000339,8.0,10,2500,1
265,265,0.02941438300000243,8.0,10,2500,1
266,266,0.029459550000005663,8.0,10,2500,1
267,267,0.0295026639999989,8.0,10,2500,1
268,268,0.029544532000002732,8.0,10,2500,1
269,269,0.029587253000002534,8.0,10,2500,1
270,270,0.0296312980000053,8.0,10,2500,1
271,271,0.029672894000000838,8.0,10,2500,1
272,272,0.029717297000004805,8.0,10,2500,1
273,273,0.029762001000001703,8.0,10,2500,1
274,274,0.02980536300000125,8.0,10,2500,1
275,275,0.02985123500000242,8.0,10,2500,1
276,276,0.02989360200000135,8.0,10,2500,1
277,277,0.029936556999999198,8.0,10,2500,1
278,278,0.029982160000002978,8.0,10,2500,1
279,279,0.030028155000003665,8.0,10,2500,1
280,280,0.030071452000001386,8.0,10,2500,1
281,281,0.030116249000002426,8.0,10,2500,1
282,282,0.030161541000005343,8.0,10,2500,1
283,283,0.030206868000000497,8.0,10,2500,1
284,284,0.03024951000000442,8.0,10,2500,1
285,285,0.030293830000005073,8.0,10,2500,1
286,286,0.030339198000000067,8.0,10,2500,1
287,287,0.030385868000003313,8.0,10,2500,1
288,288,0.030429896000001122,8.0,10,2500,1
289,289,0.03047557300000392,8.0,10,2500,1
290,290,0.03052303000000478,8.0,10,2500,1
291,291,0.030569816000003414,8.0,10,2500,1
292,292,0.03061319700000098,8.0,10,2500,1
293,293,0.030660461000003636,8.0,10,2500,1
294,294,0.030707425000002786,8.0,10,2500,1
295,295,0.030753769000000375,8.0,10,2500,1
296,296,0.030798853000000292,8.0,10,2500,1
297,297,0.0308422230000005,8.0,10,2500,1
298,298,0.03088868800000455,8.0,10,2500,1
299,299,0.0309343820000052,8.0,10,2500,1
300,300,0.030979170000001943,8.0,10,2500,1
301,301,0.031024731000002248,8.0,10,2500,1
302,302,0.031071750000002396,8.0,10,2500,1
303,303,0.031116552000000297,8.0,10,2500,1
304,304,0.03116212700000176,8.0,10,2500,1
305,305,0.031207315000003177,8.0,10,2500,1
306,306,0.03125400200000428,8.0,10,2500,1
307,307,0.031300558000005196,8.0,10,2500,1
308,308,0.03134754300000253,8.0,10,2500,1
309,309,0.03139531700000475,8.0,10,2500,1
310,310,0.031442992999998864,8.0,10,2500,1
311,311,0.03149085100000093,8.0,10,2500,1
312,312,0.03153552999999931,8.0,10,2500,1
313,313,0.03158118000000343,8.0,10,2500,1
314,314,0.03162641100000485,8.0,10,2500,1
315,315,0.031672903000000474,8.0,10,2500,1
316,316,0.03172005500000097,8.0,10,2500,1
317,317,0.03176576799999964,8.0,10,2500,1
318,318,0.03181234200000205,8.0,10,2500,1
319,319,0.03185958200000272,8.0,10,2500,1
320,320,0.03190517699999873,8.0,10,2500,1
321,321,0.03195006900000408,8.0,10,2500,1
322,322,0.03199660599999987,8.0,10,2500,1
323,323,0.03204376600000103,8.0,10,2500,1
324,324,0.0320915630000016,8.0,10,2500,1
325,325,0.03213853000000455,8.0,10,2500,1
326,326,0.03218719300000572,8.0,10,2500,1
327,327,0.032236095000001797,8.0,10,2500,1
328,328,0.03228312699999947,8.0,10,2500,1
329,329,0.03233241099999873,8.0,10,2500,1
330,330,0.03238050299999884,8.0,10,2500,1
331,331,0.03242992500000241,8.0,10,2500,1
332,332,0.032476190000004124,8.0,10,2500,1
333,333,0.03252601799999866,8.0,10,2500,1
334,334,0.032575374000003876,8.0,10,2500,1
335,335,0.03262291900000491,8.0,10,2500,1
336,336,0.03267017699999997,8.0,10,2500,1
337,337,0.03271709300000225,8.0,10,2500,1
338,338,0.032763864999999726,8.0,10,2500,1
339,339,0.03281163600000525,8.0,10,2500,1
340,340,0.03285867800000375,8.0,10,2500,1
341,341,0.03290678500000155,8.0,10,2500,1
342,342,0.03295707699999895,8.0,10,2500,1
343,343,0.03300812300000189,8.0,10,2500,1
344,344,0.033056688000002055,8.0,10,2500,1
345,345,0.03310686300000043,8.0,10,2500,1
346,346,0.033155057000001875,8.0,10,2500,1
347,347,0.03320577699999916,8.0,10,2500,1
348,348,0.03325429800000279,8.0,10,2500,1
349,349,0.033303273000001354,8.0,10,2500,1
350,350,0.03335387700000325,8.0,10,2500,1
351,351,0.03340422300000512,8.0,10,2500,1
352,352,0.033452960000005305,8.0,10,2500,1
353,353,0.03350480000000289,8.0,10,2500,1
354,354,0.03355362599999978,8.0,10,2500,1
355,355,0.03360424800000317,8.0,10,2500,1
356,356,0.03365368200000063,8.0,10,2500,1
357,357,0.03370144800000219,8.0,10,2500,1
358,358,0.03375251700000348,8.0,10,2500,1
359,359,0.03380010800000122,8.0,10,2500,1
360,360,0.033850276000002566,8.0,10,2500,1
361,361,0.0339002569999991,8.0,10,2500,1
362,362,0.0339512160000055,8.0,10,2500,1
363,363,0.034001696000004245,8.0,10,2500,1
364,364,0.034052190000004146,8.0,10,2500,1
365,365,0.034100346999998976,8.0,10,2500,1
366,366,0.03415112500000106,8.0,10,2500,1
367,367,0.03419967199999974,8.0,10,2500,1
368,368,0.034248652000002267,8.0,10,2500,1
369,369,0.03429852700000424,8.0,10,2500,1
370,370,0.03437480800000259,8.0,10,2500,1
371,371,0.03445883700000252,8.0,10,2500,1
372,372,0.034518683000001715,8.0,10,2500,1
373,373,0.03457339000000559,8.0,10,2500,1
374,374,0.034626053000003765,8.0,10,2500,1
375,375,0.03467687799999908,8.0,10,2500,1
376,376,0.03472702700000241,8.0,10,2500,1
377,377,0.034780138000002125,8.0,10,2500,1
378,378,0.03483058800000549,8.0,10,2500,1
379,379,0.03488257200000078,8.0,10,2500,1
380,380,0.034935197999999446,8.0,10,2500,1
381,381,0.03498740300000236,8.0,10,2500,1
382,382,0.03503929000000028,8.0,10,2500,1
383,383,0.03509332500000539,8.0,10,2500,1
384,384,0.035144073000004994,8.0,10,2500,1
385,385,0.035197663000005264,8.0,10,2500,1
386,386,0.03525194000000198,8.0,10,2500,1
387,387,0.03530290100000144,8.0,10,2500,1
388,388,0.03535601900000529,8.0,10,2500,1
389,389,0.03540858099999866,8.0,10,2500,1
390,390,0.03546408500000098,8.0,10,2500,1
391,391,0.03551873500000369,8.0,10,2500,1
392,392,0.03557295800000304,8.0,10,2500,1
393,393,0.03569669300000555,8.0,10,2500,1
394,394,0.03575393599999899,8.0,10,2500,1
395,395,0.035806624999999315,8.0,10,2500,1
396,396,0.03586062300000492,8.0,10,2500,1
397,397,0.03591512100000216,8.0,10,2500,1
398,398,0.03597147500000375,8.0,10,2500,1
399,399,0.03602349799999871,8.0,10,2500,1
400,400,0.03607782200000287,8.0,10,2500,1
401,401,0.036131232999998986,8.0,10,2500,1
402,402,0.0361880100000036,8.0,10,2500,1
403,403,0.03623955300000148,8.0,10,2500,1
404,404,0.03629330800000474,8.0,10,2500,1
405,405,0.036346459000000664,8.0,10,2500,1
406,406,0.036399477999999874,8.0,10,2500,1
407,407,0.03645422700000012,8.0,10,2500,1
408,408,0.036507409999998686,8.0,10,2500,1
409,409,0.03656106900000111,8.0,10,2500,1
410,410,0.03661443800000086,8.0,10,2500,1
411,411,0.03666899800000323,8.0,10,2500,1
412,412,0.03672277800000501,8.0,10,2500,1
413,413,0.036779987000002734,8.0,10,2500,1
414,414,0.03683338000000447,8.0,10,2500,1
415,415,0.03688797000000221,8.0,10,2500,1
416,416,0.03694253900000177,8.0,10,2500,1
417,417,0.036996948000002305,8.0,10,2500,1
418,418,0.037052297000002454,8.0,10,2500,1
419,419,0.037109018000002436,8.0,10,2500,1
420,420,0.03716574300000275,8.0,10,2500,1
421,421,0.03721961800000173,8.0,10,2500,1
422,422,0.0372746279999987,8.0,10,2500,1
423,423,0.037331110000003775,8.0,10,2500,1
424,424,0.03738783300000392,8.0,10,2500,1
425,425,0.037442216000002304,8.0,10,2500,1
426,426,0.037497001000005525,8.0,10,2500,1
427,427,0.037553102000003946,8.0,10,2500,1
428,428,0.03760882000000265,8.0,10,2500,1
429,429,0.03766623399999958,8.0,10,2500,1
430,430,0.03772252800000331,8.0,10,2500,1
431,431,0.03777852000000337,1.0,10,2500,2
432,432,0.045331548000000055,1.0,10,2500,2
433,433,0.052941617000001884,3.0,10,2500,2
434,434,0.05300932700000516,3.0,10,2500,2
435,435,0.053078927000001386,3.0,10,2500,2
436,436,0.053137402000004386,3.0,10,2500,2
437,437,0.0531949320000038,3.0,10,2500,2
438,438,0.0532520329999997,3.0,10,2500,2
439,439,0.05330784299999891,3.0,10,2500,2
440,440,0.053365949999999884,3.0,10,2500,2
441,441,0.05342314300000339,7.0,10,2500,2
442,442,0.05348773600000101,8.0,10,2500,2
443,443,0.053561491000003514,8.0,10,2500,2
444,444,0.05362930900000151,8.0,10,2500,2
445,445,0.053686365000004344,8.0,10,2500,2
446,446,0.05374578600000035,8.0,10,2500,2
447,447,0.05380454800000223,8.0,10,2500,2
448,448,0.05386358999999885,8.0,10,2500,2
449,449,0.05392212800000351,8.0,10,2500,2
450,450,0.05397847800000477,8.0,10,2500,2
451,451,0.054038779999999065,8.0,10,2500,2
452,452,0.054095473000003835,8.0,10,2500,2
453,453,0.054152055000002974,8.0,10,2500,2
454,454,0.05420979800000225,8.0,10,2500,2
455,455,0.05426602500000399,8.0,10,2500,2
456,456,0.054323579000005395,8.0,10,2500,2
457,457,0.05438206499999865,8.0,10,2500,2
458,458,0.05444199300000463,8.0,10,2500,2
459,459,0.05450141800000097,8.0,10,2500,2
460,460,0.054560991999998976,8.0,10,2500,2
461,461,0.05462066800000542,8.0,10,2500,2
462,462,0.05467754600000063,8.0,10,2500,2
463,463,0.054752880000002335,8.0,10,2500,2
464,464,0.054819812000005186,8.0,10,2500,2
465,465,0.05488095400000503,8.0,10,2500,2
466,466,0.05493966800000294,8.0,10,2500,2
467,467,0.05500032500000174,8.0,10,2500,2
468,468,0.05506196500000016,8.0,10,2500,2
469,469,0.05512230600000123,8.0,10,2500,2
470,470,0.05517998300000215,8.0,10,2500,2
471,471,0.05524013800000205,8.0,10,2500,2
472,472,0.05529911700000412,8.0,10,2500,2
473,473,0.05535631900000482,8.0,10,2500,2
474,474,0.05541437700000529,8.0,10,2500,2
475,475,0.055472515000005274,8.0,10,2500,2
476,476,0.05553274200000402,8.0,10,2500,2
477,477,0.05559561000000457,8.0,10,2500,2
478,478,0.055656422000005534,8.0,10,2500,2
479,479,0.055718914999999924,8.0,10,2500,2
480,480,0.055779448000002674,8.0,10,2500,2
481,481,0.05583852800000244,8.0,10,2500,2
482,482,0.05589723900000365,8.0,10,2500,2
483,483,0.055954245999998875,8.0,10,2500,2
484,484,0.0560120300000051,8.0,10,2500,2
485,485,0.056073453000003326,8.0,10,2500,2
486,486,0.056132899000004954,8.0,10,2500,2
487,487,0.05619234600000311,8.0,10,2500,2
488,488,0.056250744000003294,8.0,10,2500,2
489,489,0.05631213100000565,8.0,10,2500,2
490,490,0.05637318900000565,8.0,10,2500,2
491,491,0.05643194000000307,8.0,10,2500,2
492,492,0.056491985000000966,8.0,10,2500,2
493,493,0.05655420500000474,8.0,10,2500,2
494,494,0.05661391299999963,8.0,10,2500,2
495,495,0.05667486200000127,8.0,10,2500,2
496,496,0.056737318000003256,8.0,10,2500,2
497,497,0.05680435000000017,8.0,10,2500,2
498,498,0.05686774000000128,8.0,10,2500,2
499,499,0.05692857000000373,8.0,10,2500,2
500,500,0.05698946700000107,8.0,10,2500,2
501,501,0.057049708000000976,8.0,10,2500,2
502,502,0.05710879700000504,8.0,10,2500,2
503,503,0.05716927600000332,8.0,10,2500,2
504,504,0.05722789000000006,8.0,10,2500,2
505,505,0.057287663000003874,8.0,10,2500,2
506,506,0.057349430999998674,8.0,10,2500,2
507,507,0.05741043300000115,8.0,10,2500,2
508,508,0.05747429200000198,8.0,10,2500,2
509,509,0.057538409000002844,8.0,10,2500,2
510,510,0.057600695000004976,8.0,10,2500,2
511,511,0.057659766000000445,8.0,10,2500,2
512,512,0.057720856999999626,8.0,10,2500,2
513,513,0.05778120800000153,8.0,10,2500,2
514,514,0.05784579600000228,8.0,10,2500,2
515,515,0.05791166800000269,8.0,10,2500,2
516,516,0.057972988000003056,8.0,10,2500,2
517,517,0.058034882000001176,8.0,10,2500,2
518,518,0.058097414000002345,8.0,10,2500,2
519,519,0.05815719499999972,8.0,10,2500,2
520,520,0.058221948000003465,8.0,10,2500,2
521,521,0.05828601500000019,8.0,10,2500,2
522,522,0.05835210000000046,8.0,10,2500,2
523,523,0.058414449000004254,8.0,10,2500,2
524,524,0.05847933600000488,8.0,10,2500,2
525,525,0.05854192299999994,8.0,10,2500,2
526,526,0.058606664000002695,8.0,10,2500,2
527,527,0.058670343999999375,8.0,10,2500,2
528,528,0.05873820700000465,8.0,10,2500,2
529,529,0.05880405399999944,8.0,10,2500,2
530,530,0.058865658000001986,8.0,10,2500,2
531,531,0.058932388000002334,8.0,10,2500,2
532,532,0.058995613000000446,8.0,10,2500,2
533,533,0.05906021999999922,8.0,10,2500,2
534,534,0.05912425300000024,8.0,10,2500,2
535,535,0.059187878000003025,8.0,10,2500,2
536,536,0.05925252900000544,8.0,10,2500,2
537,537,0.05931573800000223,8.0,10,2500,2
538,538,0.05937693700000324,8.0,10,2500,2
539,539,0.05944052699999958,8.0,10,2500,2
540,540,0.05950700500000039,8.0,10,2500,2
541,541,0.05957355900000039,8.0,10,2500,2
542,542,0.05963812899999965,8.0,10,2500,2
543,543,0.059706586000004336,8.0,10,2500,2
544,544,0.05977177700000169,8.0,10,2500,2
545,545,0.059837516000001756,8.0,10,2500,2
546,546,0.05990096800000089,8.0,10,2500,2
547,547,0.05996689799999899,8.0,10,2500,2
548,548,0.060035160000005305,8.0,10,2500,2
549,549,0.0601002420000043,8.0,10,2500,2
550,550,0.06016734800000023,8.0,10,2500,2
551,551,0.06023393299999924,8.0,10,2500,2
552,552,0.06029669900000556,8.0,10,2500,2
553,553,0.06036122300000102,8.0,10,2500,2
554,554,0.06042396100000502,8.0,10,2500,2
555,555,0.060488255000002766,8.0,10,2500,2
556,556,0.060553013000003375,8.0,10,2500,2
557,557,0.06061730000000409,8.0,10,2500,2
558,558,0.06068061399999891,8.0,10,2500,2
559,559,0.060749235000002955,8.0,10,2500,2
560,560,0.06081290300000575,8.0,10,2500,2
561,561,0.0608801320000012,8.0,10,2500,2
562,562,0.06094986700000504,8.0,10,2500,2
563,563,0.06101962200000344,8.0,10,2500,2
564,564,0.06108644800000462,8.0,10,2500,2
565,565,0.06115618500000153,8.0,10,2500,2
566,566,0.061220822999999314,8.0,10,2500,2
567,567,0.061287075000002744,8.0,10,2500,2
568,568,0.06135479800000354,8.0,10,2500,2
569,569,0.06142165600000027,8.0,10,2500,2
570,570,0.06148726300000362,8.0,10,2500,2
571,571,0.06155664999999999,8.0,10,2500,2
572,572,0.06162617500000067,8.0,10,2500,2
573,573,0.0616937429999993,8.0,10,2500,2
574,574,0.06176422400000092,8.0,10,2500,2
575,575,0.06183137900000446,8.0,10,2500,2
576,576,0.06190149900000108,8.0,10,2500,2
577,577,0.06196885300000332,8.0,10,2500,2
578,578,0.062032363000000146,8.0,10,2500,2
