,Iteration,Time,Fitness,Temperature,max_iters
156,156,0.022771776999999993,26.0,0.05,2500
157,157,0.02287679999999992,26.0,0.05,2500
158,158,0.022943474000000075,26.0,0.05,2500
159,159,0.023011077000000046,26.0,0.05,2500
160,160,0.023077202999999935,26.0,0.05,2500
161,161,0.023144274999999936,26.0,0.05,2500
162,162,0.023244688999999985,26.0,0.05,2500
163,163,0.023327478999999984,26.0,0.05,2500
164,164,0.023409492000000087,26.0,0.05,2500
165,165,0.023505064000000075,26.0,0.05,2500
166,166,0.02360252500000004,26.0,0.05,2500
167,167,0.023669684999999996,26.0,0.05,2500
168,168,0.02380119599999997,26.0,0.05,2500
169,169,0.023989038999999934,26.0,0.05,2500
170,170,0.024078374000000125,26.0,0.05,2500
171,171,0.02426218999999996,26.0,0.05,2500
172,172,0.024387618,26.0,0.05,2500
173,173,0.024585290999999954,26.0,0.05,2500
174,174,0.0246737050000001,26.0,0.05,2500
175,175,0.024761460999999985,26.0,0.05,2500
176,176,0.024913171999999983,26.0,0.05,2500
177,177,0.025019024999999973,26.0,0.05,2500
178,178,0.02508842500000008,26.0,0.05,2500
179,179,0.025180340999999995,26.0,0.05,2500
180,180,0.0252683600000001,26.0,0.05,2500
181,181,0.02539030199999992,26.0,0.05,2500
182,182,0.025468102000000048,26.0,0.05,2500
183,183,0.02554137699999992,26.0,0.05,2500
184,184,0.025616062000000106,26.0,0.05,2500
185,185,0.025689735000000047,26.0,0.05,2500
186,186,0.02576401600000011,26.0,0.05,2500
187,187,0.025854814000000115,26.0,0.05,2500
188,188,0.025930593000000002,26.0,0.05,2500
189,189,0.026002706000000098,26.0,0.05,2500
190,190,0.026078645000000122,26.0,0.05,2500
191,191,0.02615217000000003,26.0,0.05,2500
192,192,0.026224239000000038,26.0,0.05,2500
193,193,0.02629635600000002,26.0,0.05,2500
194,194,0.02636964400000008,26.0,0.05,2500
195,195,0.026443173999999958,26.0,0.05,2500
196,196,0.026517243000000024,26.0,0.05,2500
197,197,0.026591158000000004,26.0,0.05,2500
198,198,0.026667766000000093,26.0,0.05,2500
199,199,0.02674234700000011,26.0,0.05,2500
200,200,0.02681390600000011,26.0,0.05,2500
201,201,0.026888456000000005,26.0,0.05,2500
202,202,0.026960703000000086,26.0,0.05,2500
203,203,0.02709684000000001,26.0,0.05,2500
204,204,0.02717170999999996,26.0,0.05,2500
205,205,0.027277298000000005,26.0,0.05,2500
206,206,0.02739357099999995,26.0,0.05,2500
207,207,0.02746530699999994,26.0,0.05,2500
208,208,0.027538628999999926,26.0,0.05,2500
209,209,0.027610300000000088,26.0,0.05,2500
210,210,0.027683815000000056,26.0,0.05,2500
211,211,0.027753209999999973,26.0,0.05,2500
212,212,0.027828500000000034,26.0,0.05,2500
213,213,0.027898664999999934,26.0,0.05,2500
214,214,0.02797154199999996,26.0,0.05,2500
215,215,0.028045364000000017,26.0,0.05,2500
216,216,0.02811915499999995,26.0,0.05,2500
217,217,0.02819044500000012,26.0,0.05,2500
218,218,0.028261709999999995,26.0,0.05,2500
219,219,0.02833305899999994,26.0,0.05,2500
220,220,0.028404400000000107,26.0,0.05,2500
221,221,0.028474230000000045,26.0,0.05,2500
222,222,0.028547174999999925,26.0,0.05,2500
223,223,0.028619624000000066,26.0,0.05,2500
224,224,0.02873411800000003,26.0,0.05,2500
225,225,0.028807524999999945,26.0,0.05,2500
226,226,0.028880374000000097,26.0,0.05,2500
227,227,0.02899481599999998,26.0,0.05,2500
228,228,0.029066978999999993,26.0,0.05,2500
229,229,0.029140986000000035,26.0,0.05,2500
230,230,0.02921357999999996,26.0,0.05,2500
231,231,0.029301613000000115,26.0,0.05,2500
232,232,0.029375664000000024,26.0,0.05,2500
233,233,0.029491345000000058,26.0,0.05,2500
