,Iteration,Time,Fitness,Temperature,max_iters
110,110,0.25122591399999994,11.690999999999999,0.05,2500
111,111,0.253159707,11.690999999999999,0.05,2500
112,112,0.25509868599999996,11.690999999999999,0.05,2500
113,113,0.25702382299999993,11.690999999999999,0.05,2500
114,114,0.25906344800000003,11.690999999999999,0.05,2500
115,115,0.26100063399999995,11.690999999999999,0.05,2500
116,116,0.26302509100000004,11.690999999999999,0.05,2500
117,117,0.265158899,11.690999999999999,0.05,2500
118,118,0.26731202899999995,11.690999999999999,0.05,2500
119,119,0.2696934150000001,11.690999999999999,0.05,2500
120,120,0.2717889790000001,11.690999999999999,0.05,2500
121,121,0.27375591199999993,11.690999999999999,0.05,2500
122,122,0.2764587810000001,11.690999999999999,0.05,2500
123,123,0.2790599,11.690999999999999,0.05,2500
124,124,0.281309907,11.690999999999999,0.05,2500
